Hector;M;Griego;El Que Posee Firmemente-el Defensor Tenaz, Hijo Del Rey De Troya Priamo Y De Hecuba Su Esposa
Hecuba;F;Griego;Esposa De Priamo, Rey De Troya
Heda;M;s/o;s/s
Hedda;F;s/o;s/s
Hedia;F;s/o;s/s
Hedva;F;s/o;s/s
Hedwig;F;s/o;s/s
Hedy;F;s/o;s/s
Hedya;F;s/o;s/s
Hefziba;F;s/o;s/s
Hegesipo;M;Griego;Conductor De Caballos
Hei;F;s/o;s/s
Heidi;F;s/o;s/s
Heidy;F;s/o;s/s
Hekmat;M;s/o;s/s
Helda;F;Hebreo;La Herencia De Dios
Heldo;M;s/o;s/s
Heldrado;M;Germanico;El Consejero Del Guerrero-san Heldradoabad Piamontes Del Siglo Ix
Helen;F;s/o;s/s
Helena;F;Griego;Hija De Leda, La Esposa De Tindareo, Rey Deesparta, Hermana De Clitimestra Y De Los Dioscuros, Resplandeciente, Va-riante De Elena
Helene;F;s/o;s/s
Helga;F;Norso;Santo-variedad De Olga
Heli;F;Hebreo;El Que Se Ofrece A Dios
Helia;F;s/o;s/s
Heliana;F;s/o;Variante Grafica De Eliana
Helio;M;s/o;Helio (el Sol) Habia Sido Engendrado Por Hipersion Y La -titanide Tia
Heliodoro;M;Griego;Regalo Del Dios Sol
Heliogabalo;M;Sirio;El Que Adora El Sol
Helki;F;s/o;s/s
Helmut;M;s/o;s/s
Heloisa;F;Teuton;"Variante Grafica De "" Eloisa """
Heloise;F;s/o;s/s
Helua;F;s/o;s/s
Helvecia;F;s/o;s/s
Helvecio;M;Latino;"Del Latin""helvetius"", De Helvetii Helve"
Helvetia;F;s/o;s/s
Helvia;F;Latino;s/s
Helvio;M;s/o;s/s
Hemilce;F;s/o;s/s
Hemilse;F;s/o;s/s
Henedina;F;Griego;Ser Resplandeciente
Henning;A;s/o;s/s
Henoch;M;s/o;"Variante Grafica De ""enoc"", Libro De ""enoch""compilacionde Exhortaciones, Parabolas Y Profesias"
Henri;M;s/o;s/s
Henriatta;F;s/o;s/s
Henrik;M;s/o;s/s
Henry;M;s/o;"Variedad Inglesa De ""enrique"""
Hera;F;s/o;s/s
Heraclea;F;Griego;San Heraclea, Martir En Tracia
Heracleos;M;Griego;Perteneciente A Hercules, Derivado Comoheraclio
Heraclio;M;Griego;Perteneciente A Hercules, Nombre Del Empe-rador Bizantino Que Recupero En Una Guerra La Santa Cruz
Heraclito;M;Griego;Ilustre Como Hera, Que Tiene Gloria Comohera, Que Siente Inclinacion Por Lo Sagradop, Nombre De Un Filosofo Griego (siglos Vi-v A.C.)
Heraclo;M;s/o;s/s
Heraldo;M;Griego;Variedad De Haroldo
Herb;M;s/o;s/s
Herbert;M;s/o;s/s
Herculano;M;Latino;"Del Latin""herculanus"", Perteneciente A Hercules"
Hercules;M;Etrusco;Heroe Griego Heracles, Hercules, Para Loslatinos
Heremon;M;s/o;s/s
Heriberto;M;Germanico;El Brillo Del Ejercito, El Que Es Gloriadel Ejercito
Heridion;M;s/o;s/s
Heripsime;F;s/o;s/s
Hermagoras;M;Griego;El Discipulo De Hermes
Herman;M;Germanico;El Hombre Del Ejercito-sabio Vencido Enoriente
Hermann;M;s/o;s/s
Hermelando;M;s/o;s/s
Hermelinda;F;Germanico;"De ""ermelinde"""
Hermelindo;M;s/o;s/s
Hermenegilda;F;s/o;s/s
Hermenegildo;M;Gotico;El Valor Del Ganado, El Que Ofrece Sacrificios A Dios
Hermes;M;Griego;Anunciar, Decir Nombre Del Mensajero Delos Dioses (mercurio Para Los Romanos)
Hermilo;M;s/o;s/s
Herminda;F;s/o;s/s
Herminia;F;Germanico;La Consagrada A Dios
Herminio;M;s/o;s/s
Hermipo;M;s/o;s/s
Hermocrates;M;s/o;s/s
Hermogenes;M;Griego;Descendiente De Hermes Cristiano De Asiaque Se Aparto De Pablo Junto Con Figelo
Hermogio;M;s/o;s/s
Hermosa;F;s/o;s/s
Hernan;M;Germanico;El Guerrero Audaz, Variante De Hernando(forma Apocopada Que Deriva De Fernando)
Hernando;M;s/o;s/s
Hernani;M;Vasco;Lo Alto De La Colina Despejada, Nombre Depila En Italia Por La Opera De Verdi
Herodes;M;Hebreo;Descendiente De Heroes, El Dragon Del Fuego
Herodoto;M;Griego;El Don Sagrado
Heron;M;Latino;"Del Latin""heros""heroe"
Heros;M;s/o;s/s
Herschel;M;s/o;s/s
Hersilia;F;Griego;Tierna Y Delicada
Herundina;F;s/o;s/s
Herve;M;Breton;"Activo En El Combate, Equivale Semanticamente A ""ildefonso"", San Herve Sacerdote Y Poeta Armoricano Del Siglo Vi"
Hesiquio;M;Griego;Tranquilo
Hesper;F;s/o;s/s
Hester;F;s/o;s/s
Hestia;F;s/o;s/s
Hezekiah;M;s/o;s/s
Hibah;M;s/o;s/s
Hibiscus;F;s/o;s/s
Hideki;M;s/o;s/s
Hidulfo;M;s/o;s/s
Higinio;M;Griego;Sano- Vigoroso
Hikari;A;s/o;s/s
Hila;F;s/o;s/s
Hilah;F;s/o;s/s
Hilaire;F;s/o;s/s
Hilaria;F;s/o;s/s
Hilario;M;Griego;Que Rie, El De Buen Humor
Hilarion;M;Griego;Que Rie, El De Buen Humor
Hilda;F;Germanico;Romper O Separar Con Fuerza, La Jefade Las Valquirias, La Heroina En Accion
Hilde;F;s/o;s/s
Hildebrando;M;Germanico;Espada De Combate
Hildegarda;F;Teuton;La Que Vigila La Accion Del Combate
Hildegardis;F;s/o;s/s
Hildegunda;F;Germanico;Vara De Lucha-la Batalladora, La Comba-tiente-santa Hildegunda, Monja Del Siglo Xii
Hildelita;F;s/o;s/s
Hildemar;F;s/o;s/s
Hildemaro;M;Germanico;Famoso En El Combate
Hilel;M;s/o;s/s
Hilen;F;s/o;s/s
Hili;F;s/o;s/s
Hillary;A;s/o;s/s
Hillel;M;s/o;s/s
Hilliard;M;s/o;s/s
Hilton;M;s/o;s/s
Hiltrudis;F;s/o;s/s
Himerio;M;s/o;s/s
Hinda;F;s/o;s/s
Hipacio;M;s/o;s/s
Hiparco;M;s/o;s/s
Hipatia;F;s/o;s/s
Hipocrates;M;Griego;Poderoso Por Su Caballeria
Hipolito;M;Griego;El Que Desata Caballos
Hiram;M;Hebreo;El Hermano Es Excelso, Nombre De Un Rey Detiro (siglo X A.C.) Amigo De David Y Salomon
Hiran;M;s/o;s/s
Hiroaki;M;s/o;s/s
Hiroki;M;s/o;s/s
Hiromi;F;s/o;s/s
Hiroshi;M;s/o;s/s
Hiroyuki;M;s/o;s/s
Hisa;F;s/o;s/s
Hisae;F;s/o;s/s
Ho;M;s/o;s/s
Hodaia;F;s/o;s/s
Hodaya;F;s/o;s/s
Hodgson;M;s/o;s/s
Holden;M;s/o;s/s
Holley;F;s/o;s/s
Holli;F;s/o;s/s
Hollis;M;s/o;s/s
Holly;F;s/o;s/s
Holmes;M;s/o;s/s
Holt;M;s/o;s/s
Homer;M;s/o;s/s
Homero;M;Griego;Ciego, El Que No Ve
Honesto;M;Latino;"Del Latin ""honestus"", Honorable, Decorosogeneromasculino"
Honey;F;s/o;s/s
Honora;F;s/o;s/s
Honorata;F;s/o;s/s
Honorato;M;Latino;"Del Latin ""honoratus"", Honrado, Honorable-generomasculino"
Honoria;F;s/o;s/s
Honorina;F;s/o;s/s
Honorio;M;Latino;"Del Latin""honorius"", Forma Gentilicia De""honorus""honorifico, Honorable, Derivado De Honor."
Horace;M;s/o;s/s
Horacio;M;Latino;"Del Latin ""horatius"", Nombre De Una Gensromana, Cuyo Heroe Eponimo Era Horatus, El Consagrado A Las Divinidadesromanas"
Hormisdas;M;s/o;s/s
Hortencio;M;Latino;s/s
Hortensia;F;s/o;s/s
Hortensio;M;s/o;s/s
Hortulano;M;s/o;s/s
Horus;M;s/o;s/s
Hosanna;F;s/o;s/s
Hosarsiph;M;s/o;s/s
Hosea;M;s/o;s/s
Hoshi;F;s/o;s/s
Hoshiko;F;s/o;s/s
Hospicio;M;s/o;El Que Alberga
Hossana;F;s/o;s/s
Houston;M;s/o;s/s
Howard;M;s/o;s/s
Howe;M;s/o;s/s
Howell;M;s/o;s/s
Huaman;M;s/o;s/s
Huapi;A;s/o;s/s
Huara;A;s/o;s/s
Huayra;A;s/o;s/s
Huber;M;s/o;s/s
Hubert;M;s/o;s/s
Huberta;F;s/o;s/s
Huberto;M;Germanico;Espiritu-pensamiento-el Que Brilla Porsu Espiritu
Huelen;A;s/o;s/s
Huemul;M;s/o;s/s
Hueneken;A;s/o;s/s
Huenu;A;s/o;s/s
Huerquen;A;s/o;s/s
Huey;M;s/o;s/s
Hugh;M;s/o;s/s
Hugo;M;Germanico;s/s
Huilen;F;s/o;s/s
Humbaldo;M;Germanico;Cachorro Intrepido
Humbelina;F;s/o;s/s
Humberto;M;Germanico;s/s
Humiliada;F;s/o;s/s
Humphrey;M;s/o;s/s
Hunter;M;s/o;s/s
Huntley;M;s/o;s/s
Hurley;M;s/o;s/s
Hussain;M;s/o;s/s
Huyana;F;s/o;s/s
Hyacinth;F;s/o;s/s
Hye;F;s/o;s/s
Hyman;M;s/o;s/s
Hyongnam;M;s/o;s/s
Hypatia;F;s/o;s/s
Hyun;M;s/o;s/s
Ia;F;s/o;s/s
Iaacob;M;s/o;s/s
Iacov;M;s/o;s/s
Iael;F;s/o;s/s
Iafa;F;s/o;s/s
Iago;M;Hebreo;Derivado De Jacob, El Que Suplanto Al Hermano
Iain;M;s/o;s/s
Iair;M;s/o;s/s
Iamit;F;s/o;s/s
Ian;M;s/o;s/s
Iana;F;s/o;s/s
Ianella;F;s/o;s/s
Ianick;M;s/o;s/s
Ianina;F;s/o;s/s
Ianir;M;s/o;s/s
Ianis;M;s/o;s/s
Ianiv;M;s/o;s/s
Iannis;M;s/o;s/s
Ianthe;F;s/o;s/s
Iara;F;s/o;"Variante Grafica De ""yara"""
Iaser;M;s/o;s/s
Iavnela;F;s/o;s/s
Iazmin;F;s/o;s/s
Ibai;M;s/o;s/s
Ibar;M;s/o;s/s
Ibel;F;s/o;s/s
Iberico;M;s/o;s/s
Ibero;M;s/o;s/s
Ibi;F;s/o;s/s
Ibis;F;s/o;s/s
Ibrahim;M;s/o;s/s
Ibrahin;M;s/o;s/s
Icaro;M;Griego;Hijo De Dedalo Y De Una Esclava Cretensellamada Nancrate
Ichiro;M;s/o;s/s
Iciar;F;s/o;s/s
Ida;F;Germanico;Sobrenombre De Las Valquirias, La Quees Inteligente Y Laboriosa
Idalia;F;s/o;s/s
Idalina;F;s/o;s/s
Idana;F;s/o;s/s
Ido;M;s/o;s/s
Idola;F;s/o;s/s
Idomeneo;M;s/o;s/s
Idonia;F;s/o;s/s
Iedidia;M;s/o;s/s
Ieesha;F;s/o;s/s
Iehiel;M;s/o;s/s
Iehuda;M;s/o;s/s
Iehudit;F;s/o;s/s
Ifigenia;F;s/o;s/s
Igal;M;s/o;s/s
Igashu;M;s/o;s/s
Iggi;M;s/o;s/s
Iggy;M;s/o;s/s
Ignacia;F;s/o;s/s
Ignacio;M;Griego;Nacido, Hijo, El Ardiente Y Fogoso.
Ignat;M;s/o;s/s
Ignatius;M;s/o;s/s
Ignazio;M;s/o;s/s
Igor;M;Ruso;"Forma Rusa De ""gregorio"""
Ik;A;s/o;s/s
Ike;M;s/o;s/s
Iker;M;s/o;s/s
Ilai;M;s/o;s/s
Ilan;M;s/o;s/s
Ilana;F;s/o;s/s
Ilanit;F;s/o;s/s
Ilaria;F;s/o;s/s
Ildar;M;s/o;s/s
Ildara;F;s/o;s/s
Ildefonso;M;Germanico;Que Por Su Agilidad Es El Indicado Parael Combate, San Ildefonso, Teologo Español Del Siglo Vii Discipulo Desan Isidoro Y Doctor De La Iglesia Visigoda.
Ildemar;M;s/o;s/s
Ileana;F;s/o;s/s
Ilia;F;s/o;s/s
Ilian;F;s/o;s/s
Iliana;F;s/o;s/s
Ilias;M;s/o;s/s
Ilich;M;s/o;s/s
Ilidio;M;Latino;"Del Latin Eclesiastico ""ilidius"", Del Griego Tropa, Propio De La Tropa"
Illampu;M;s/o;s/s
Illary;F;s/o;s/s
Illed;A;s/o;s/s
Ilona;F;s/o;s/s
Iluminada;F;s/o;s/s
Iluminado;M;Latino;"Del Latin ""iluminatus"" Luz"
Ilusha;M;s/o;s/s
Ilva;F;s/o;s/s
Ilve;F;s/o;s/s
Ilya;M;s/o;s/s
Iman;F;s/o;s/s
Imanol;M;s/o;s/s
Imelda;F;Germanico;"El Combate De La Fuerza-la Que Luchacon Energia, La Que Es Fuerte Y Poderosa Para Luchar-variante De ""erme-nilda"""
Imhotep;M;s/o;s/s
Imogene;F;s/o;s/s
Imperia;F;s/o;s/s
Imperio;F;Latino;"Del Latin ""imperium""mando-gobierno-imperio"
Imul;M;s/o;s/s
Ina;F;s/o;s/s
Iñaki;M;s/o;s/s
Inan;A;s/o;s/s
Inaqui;A;s/o;s/s
Inca;M;Quechua;Al Principe
Inda;F;s/o;s/s
Indalecio;M;Arabe;Fuerza-igual Al Maestro
Indes;F;s/o;s/s
India;A;s/o;s/s
Indiana;F;s/o;s/s
Indigo;F;s/o;s/s
Indio;M;s/o;s/s
Indira;F;s/o;s/s
Indra;F;s/o;s/s
Ines;F;Griego;Pura, Casta, Santa Romana Martirizada
Inez;F;s/o;s/s
Inga;F;s/o;s/s
Ingeno;M;s/o;s/s
Ingmar;M;s/o;s/s
Ingram;M;s/o;s/s
Ingrid;F;s/o;s/s
Inha;F;s/o;s/s
Iñigo;M;s/o;s/s
Inmaculada;F;s/o;Nombre Mistico Alusivo A La Inmaculada Concepcion De Lavirgen Maria, La Que No Tiene Mancha
Innis;M;s/o;s/s
Inocencio;M;Latino;El Que No Tiene Mancha, Ni Culpa De Malosactos
Inti;A;s/o;s/s
Ioana;F;s/o;s/s
Ioannis;M;s/o;s/s
Ioav;M;s/o;s/s
Ioel;M;s/o;s/s
Iola;F;s/o;s/s
Iolana;F;s/o;s/s
Iolanthe;F;s/o;s/s
Ion;M;Griego;El Que Camina
Iona;F;s/o;s/s
Ionatan;M;s/o;s/s
Ione;F;s/o;s/s
Ionit;F;s/o;s/s
Iorana;F;s/o;s/s
Iori;A;s/o;s/s
Iosef;M;s/o;s/s
Ioshua;M;s/o;s/s
Iracema;F;Del Tupi;Salida De Miel, Salida De Las Abejas
Iraida;F;Griego;"Descendiente De ""hera"""
Irana;F;s/o;s/s
Iratze;F;s/o;s/s
Irena;F;s/o;s/s
Irene;F;Griego;Paz, Amante De La Paz, Entre Las Santas Unahermana Del Papa San Damaso(siglo Iv) Y Una Monja Portuguesa Del Siglovii
Ireneo;M;s/o;s/s
Iriel;F;s/o;s/s
Irina;F;s/o;s/s
Irinea;F;s/o;s/s
Iris;F;Griego;Personificacion Del Arco Iris, De Hermososcolores, Es El Mensajero De Los Dioses, Ya Que El Arco Iris Es Simbolode La Union Entre El Cielo Y La Tierra
Irma;F;Germanico;La Que Es Grande Y Poderosa, Consagradaa Dios.
Irma de la Paz;F;s/o;s/s
Irmelin;F;s/o;s/s
Irmina;F;Teuton;Es La Consagrada A Dios Irmin, Variante Deirma
Iru;A;s/o;s/s
Irune;F;s/o;s/s
Irupe;F;s/o;s/s
Irving;M;s/o;s/s
Isaac;M;Hebreo;La Divinidad Se Ha Reido, Hijo De La Ale-gria, Hijo De Abraham Y De Sara, Que Tomo Por Mujer A Rebeca.Otros Origenesnuevo Testamento
Isabel;F;Hebreo;s/s
Isabela;F;s/o;s/s
Isabella;F;s/o;s/s
Isabelle;F;s/o;s/s
Isabis;F;s/o;s/s
Isacar;M;Hebreo;Sueldo
Isachar;M;s/o;s/s
Isacio;M;s/o;s/s
Isadora;F;s/o;s/s
Isaiah;M;s/o;s/s
Isaias;M;Hebreo;s/s
Isaul;M;s/o;s/s
Isaura;F;Griego;Que Vino De Isauria (asia Menor)
Isauro;M;s/o;s/s
Isberga;F;Teuton;La Que Protege Espada En Mano
Iselda;F;Teuton;La Que Es Fiel , Variacion De Gisela
Iseo;M;s/o;s/s
Isha;F;s/o;s/s
Ishai;M;s/o;s/s
Ishaiahu;M;s/o;s/s
Isidora;F;s/o;s/s
Isidoro;M;Griego;Don De Isis, Regalo De Isis (diosa Egipcia)
Isidro;M;Egipcio;Variante De Isidoro, Regalo De La Diosaisis
Isis;F;Griego;Antigua Divinidad Griega
Isla;F;s/o;s/s
Isleta;F;s/o;s/s
Ismael;M;Hebreo;Dios Escucha, Hijo De Abraham Y De Su Es-clava Egipcia Hagar, Expulsado Con Su Madre Por Abraham Y Ahuyentadohacia El Desierto Por Paran.
Ismenia;F;Griego;La Que Se Espera
Isocrates;M;Griego;Que Puede Tanto Como El Otro
Isoke;F;s/o;s/s
Isolda;F;Germanico;La Que Gobierna Con Hierro
Isolde;F;s/o;s/s
Isolina;F;s/o;"Diminutivo Italiano De ""isolda"""
Isondu;F;s/o;s/s
Israel;M;Hebreo;El Que Lucha Contra El Angel, Nombre Segunla Explicacion Biblica Le Fue Dado A Jacob Por Un Ser Misterioso Conel Cual Habia Sostenido Una Lucha Durante La Noche Junto Al Yabboq
Israela;F;s/o;s/s
Issa;M;s/o;s/s
Issay;M;s/o;s/s
Istu;M;s/o;s/s
Ita;F;s/o;s/s
Italo;M;Latino;El Que Vino De La Tierra Que Esta Entredos Mares, Antiguo Rey Eponimo De Italia, Italiano.
Itamar;M;Hebreo;El Que Viene De Las Islas Que Tiene Palmares, Primer Ascendiente De La Familia Sacerdotal De Su Nombre
Itati;F;Guarani;Pueblo De La Pcia. De Corrientes Donde Selevanta Su Santuario En Honor De Ntra.Señora De Itati
Ithel;M;s/o;s/s
Itiel;M;s/o;s/s
Itisuri;F;s/o;s/s
Ittamar;M;s/o;s/s
Ittay;M;Antiguo Testamento;Filisteo De Gat.Jefe De Una Tropa De Mercenarios Extranjeros Al Servicio De David
Itzak;M;s/o;s/s
Itzel;F;s/o;s/s
Itziar;A;s/o;s/s
Itzjak;M;s/o;s/s
Itzjok;M;s/o;s/s
Iuri;M;s/o;s/s
Iuseff;M;s/o;s/s
Ivalú;A;s/o;s/s
Ivan;M;s/o;"Forma Rusa De ""juan"", En El Santoral Un Santo Checo, Solitario De Praga En El Siglo X"
Ivana;F;s/o;s/s
Ivanka;F;s/o;s/s
Ivanna;F;s/o;s/s
Ivar;M;s/o;s/s
Ives;M;s/o;s/s
Ivo;M;s/o;"El Aboga Por Los Pobres, Derivado De ""juan"""
Ivon;F;s/o;s/s
Ivonne;F;s/o;"Variante Grafica De ""ivome"" Nombre Frances Femenino De""ivon"""
Ivory;F;s/o;s/s
Ivy;F;s/o;s/s
Iwan;M;s/o;s/s
Ixtebe;M;s/o;s/s
Iye;M;s/o;s/s
Iziar;A;s/o;s/s
Jaasiel;M;s/o;s/s
Jabari;M;s/o;s/s
Jabes;M;s/o;s/s
Jabilo;M;s/o;s/s
Jabir;M;s/o;s/s
Jacco;M;s/o;s/s
Jacinda;F;s/o;s/s
Jacinta;F;s/o;s/s
Jacinthe;F;s/o;s/s
Jacinto;M;Griego;s/s
Jack;M;s/o;s/s
Jackie;A;s/o;s/s
Jackson;M;s/o;s/s
Jaclyn;F;s/o;s/s
Jaco;M;s/o;s/s
Jacob;M;Hebreo;El Que Suplanto Al Hermano, Talon, Calcañarengañar, Esta Es La 2da.Vez Que Me Engaña, Uno De Los Patriarcas Del Antiguo Testamento
Jacoba;F;s/o;s/s
Jacobe;M;s/o;s/s
Jacobo;M;Resultante Del Griego Y Del Hebreo;"Luego Estenombre Se4 Convierte En ""santiago"""
Jacquelina;F;s/o;s/s
Jacqueline;F;s/o;"Variedad Francesa De ""jacobo"""
Jacques;M;s/o;Variedad Francesa De Jacobo
Jacqui;F;s/o;s/s
Jacy;F;s/o;s/s
Jada;A;s/o;s/s
Jade;F;s/o;s/s
Jadon;M;s/o;s/s
Jadranka;F;s/o;s/s
Jadwige;F;s/o;s/s
Jadzia;F;s/o;s/s
Jaegar;M;s/o;s/s
Jael;F;Hebreo;"Del Hebreo ""jaalah""cabra Del Monte"
Jaen;A;s/o;s/s
Jafar;M;s/o;s/s
Jafit;F;s/o;s/s
Jagger;M;s/o;s/s
Jaguit;F;s/o;s/s
Jahaziel;M;s/o;s/s
Jai;M;s/o;s/s
Jaia;F;s/o;s/s
Jaim;A;s/o;s/s
Jaime;M;Hebreo;"Variedad De""jacobo"""
Jaimie;F;s/o;s/s
Jaina;F;s/o;s/s
Jainen;A;s/o;s/s
Jair;M;s/o;s/s
Jairo;M;Hebreo;"Jefe Judio De La Sinagoga;habito En Cafar-naum.Jesus Resucito A Su Hija, El Que Fue Iluminado"
Jake;M;s/o;s/s
Jal;M;s/o;s/s
Jala;F;s/o;s/s
Jaled;M;s/o;s/s
Jalil;M;Arabe;Amigo-usado Por Los Sirios Libaneses Comonombre De Pila
Jalila;F;s/o;s/s
Jamal;M;s/o;s/s
James;M;s/o;s/s
Jamie;A;s/o;s/s
Jamila;F;s/o;s/s
Jamilah;F;s/o;s/s
Jamiro;M;s/o;s/s
Jamison;M;s/o;s/s
Jan;M;s/o;s/s
Jana;F;s/o;s/s
Janaina;F;s/o;s/s
Janali;F;s/o;s/s
Janan;M;s/o;s/s
Janania;M;s/o;s/s
Jane;F;s/o;s/s
Janet;F;s/o;s/s
Janice;F;s/o;s/s
Janina;F;s/o;s/s
Janine;F;s/o;s/s
Janis;F;s/o;s/s
Janna;F;s/o;s/s
Janneth;F;s/o;s/s
Jano;M;Griego;El Que Es Brillante Como El Sol
Jantipo;M;s/o;s/s
Jaquelina;F;s/o;"Del Frances ""jaqueline"""
Jarah;M;s/o;s/s
Jardena;F;s/o;s/s
Jared;M;s/o;s/s
Jarek;M;s/o;s/s
Jari;F;s/o;s/s
Jarl;M;s/o;s/s
Jarno;M;s/o;s/s
Jaron;M;s/o;s/s
Jaroslav;M;s/o;s/s
Jarrett;M;s/o;s/s
Jarvis;M;s/o;s/s
Jasid;M;s/o;s/s
Jasmine;F;s/o;s/s
Jasna;F;s/o;s/s
Jason;M;Griego;El Que Sanara-el Discipulo De San Pablo
Jasper;M;s/o;s/s
Jasury;F;s/o;s/s
Java;F;s/o;s/s
Javan;F;s/o;s/s
Javier;M;Vasco;"Casa Nueva, Tambien Se Encuentra Como"" Xavier """
Javiera;F;s/o;s/s
Jay;A;s/o;s/s
Jaya;A;s/o;s/s
Jayag;M;s/o;s/s
Jaydi;F;s/o;s/s
Jayma;A;s/o;s/s
Jazmin;F;Persa;Flor Fragante
Jazmine;F;s/o;s/s
Jazz;F;s/o;s/s
Jean;M;s/o;s/s
Jean Luc;M;s/o;s/s
Jeanette;F;s/o;s/s
Jeanne;F;s/o;s/s
Jeannette;F;s/o;s/s
Jed;M;s/o;s/s
Jedfri;F;s/o;s/s
Jedidiah;M;s/o;s/s
Jedrek;M;s/o;s/s
Jedva;F;s/o;s/s
Jefferson;M;s/o;s/s
Jeffrey;M;s/o;s/s
Jehiel;M;s/o;s/s
Jelani;M;s/o;s/s
Jelena;F;s/o;s/s
Jemima;F;s/o;s/s
Jena;F;s/o;s/s
Jenara;F;s/o;s/s
Jenaro;M;Latino;s/s
Jenay;F;s/o;s/s
Jendayi;F;s/o;s/s
Jenifer;F;s/o;s/s
Jenna;F;s/o;s/s
Jennifer;F;s/o;s/s
Jenny;F;s/o;s/s
Jensine;F;s/o;s/s
Jeremiah;M;s/o;s/s
Jeremias;M;Hebreo;Profeta, Elevacion Del Señor
Jeremy;M;s/o;s/s
Jeri;F;s/o;s/s
Jeriah;M;s/o;s/s
Jerolin;M;s/o;s/s
Jerome;M;s/o;s/s
Jeronimo;M;Griego;El Del Nombre Sagrado, Doctor Maximo De Laiglesia
Jerry;M;s/o;s/s
Jerusalen;F;Hebreo;Lugar-vision De Paz
Jerusha;F;s/o;s/s
Jerzy;A;s/o;s/s
Jesica;F;Eslavo;Hija De Jessa, El Mas Antiguo Dios De Lamitologia Eslava
Jess;A;s/o;s/s
Jessamine;F;s/o;s/s
Jesse;A;s/o;s/s
Jessica;F;s/o;s/s
Jessie;F;s/o;s/s
Jesuana;F;s/o;s/s
Jesumina;F;s/o;s/s
Jesus;M;Hebreo;Nombre Propio Muy Comun Entre Los Israeli-tas, El Salvador.
Jethro;M;s/o;s/s
Jeuel;M;Hebreo;s/s
Jewell;F;s/o;s/s
Jezabel;F;s/o;s/s
Jezebel;F;s/o;s/s
Jhonas;M;s/o;s/s
Jibril;M;s/o;s/s
Jill;F;s/o;s/s
Jillian;F;s/o;s/s
Jim;M;s/o;s/s
Jimena;F;Antiguo Español;"Forma De ""simeon"" En Antiguo Es-pañol"
Jimmy;M;s/o;s/s
Jimoh;M;s/o;s/s
Jin;F;s/o;s/s
Jinsok;M;s/o;s/s
Jinx;F;s/o;s/s
Jira;F;s/o;s/s
Jivin;M;s/o;s/s
Joad;M;Hebreo;El Señor Es Todopoderoso
Joakim;M;s/o;s/s
Joan;M;s/o;s/s
Joana;F;s/o;s/s
Joanicio;M;s/o;s/s
Joann;F;s/o;s/s
Joanna;F;s/o;s/s
Joanne;F;s/o;s/s
Joao;M;s/o;s/s
Joaquim;M;s/o;s/s
Joaquin;M;Hebreo;Al Que Dios Le Da Firmeza En Su Vida, Labiblia Nos Habla Del Hijo De Joseias Eliakim, A Quien El Faraon Necaopuso En El Trono De Juda
Joaquina;F;s/o;s/s
Joav;M;s/o;s/s
Job;M;Hebreo;s/s
Jobey;M;s/o;s/s
Jobina;F;s/o;s/s
Jocasta;F;s/o;s/s
Jocelyn;A;s/o;s/s
Jochen;M;s/o;s/s
Jodi;F;s/o;s/s
Jody;A;s/o;s/s
Joe;M;s/o;s/s
Joel;M;Hebreo;Profeta, Hijo De Patuel, Con Cuyo Nombre, Seconoce El Pequeño Escrito Profetico, Dios Es Su Señor, Yahveh Es Dios
Joela;F;s/o;s/s
Joelle;F;s/o;s/s
Joelliane;F;s/o;s/s
Joey;M;s/o;s/s
Johana;F;s/o;s/s
Johann;M;s/o;s/s
Johanna;F;s/o;s/s
John;M;s/o;s/s
Johnny;M;s/o;s/s
Joia;F;s/o;s/s
Jokin;M;s/o;s/s
Jolan;F;s/o;s/s
Jolanta;F;s/o;s/s
Jolene;F;s/o;s/s
Jolie;F;s/o;s/s
Joline;F;s/o;s/s
Jon;M;s/o;s/s
Jonah;M;s/o;s/s
Jonas;M;Hebreo;Uno De Los Llamados Profetas Menores, Elque Es Sencillo Como Una Paloma
Jonatan;M;Hebreo;Don Y Gracia De Dios
Jonathan;M;Hebreo;Yahveh Ha Dado, Don De Yahveh, Hijo De Sauly Amigo De David
Jonina;F;s/o;s/s
Jora;F;s/o;s/s
Jordan;M;s/o;s/s
Jordana;F;Hebreo;Que Desciende, Variedad De Jordano
Jordane;F;s/o;s/s
Jordi;M;s/o;s/s
Jorell;M;s/o;s/s
Jorge;M;Griego;Relativo A La Tierra, Campesino, En El Santoralel Principe De Capadocia Famoso Por Su Legendario Combate Contrael Dragon
Jorgelina;F;s/o;s/s
Jorgen;M;s/o;s/s
Josafat;M;Griego;Yahveh Es Juez, Juicio De Yahveh
Joscio;M;s/o;s/s
Jose;M;Hebreo;s/s
Josef;M;s/o;s/s
Josefa;F;s/o;s/s
Josefina;F;s/o;s/s
Joselin;F;s/o;s/s
Joselina;F;s/o;s/s
Josemaria;M;s/o;s/s
Joseph;M;s/o;s/s
Josephina;F;s/o;s/s
Josephine;F;s/o;s/s
Josette;F;s/o;s/s
Josh;M;s/o;s/s
Joshua;M;s/o;s/s
Josiah;M;s/o;s/s
Josias;M;s/o;s/s
Josua;M;s/o;s/s
Josue;M;Hebreo;Yahveh Salva, Hijo De Nun, De La Tribu Deefraim
Jotham;M;s/o;s/s
Journey;F;s/o;s/s
Jova;F;Latino;"Tal Vez Relacionado Con ""iovis"", Relativoa Jupiter"
Joviniano;M;s/o;s/s
